id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary 
11048,0.36,0.44,5,155,3,0,0,0,technical,medium
11049,0.29,0.39,6,105,6,0,0,0,technical,medium
11050,0.65,0.83,4,251,2,0,0,0,technical,medium
11051,0.72,0.54,4,219,2,0,0,0,technical,medium
11052,0.51,0.56,4,198,2,1,0,0,technical,medium
11053,0.54,0.53,4,158,2,0,0,0,technical,medium
11054,0.66,0.58,3,157,2,0,0,0,support,medium
11055,0.59,0.54,4,178,2,0,0,0,support,medium
11056,0.45,0.48,3,145,2,0,0,0,support,medium
11057,0.15,0.91,5,230,3,0,0,0,support,medium
11058,0.95,0.53,3,174,3,0,0,0,support,medium
11059,0.49,0.59,5,140,3,0,0,0,support,high
11060,0.68,0.97,3,174,2,0,0,0,support,low
11061,0.7,0.76,4,173,2,0,0,0,support,medium
11062,0.9,0.73,2,203,4,0,0,0,support,medium
11063,0.94,0.95,5,170,3,0,0,0,support,medium
11064,0.8,0.86,3,203,3,0,0,0,support,medium
11065,0.59,0.53,5,169,3,0,0,0,technical,low
11066,0.43,0.96,3,109,6,0,0,0,technical,low
11067,0.7,0.54,5,263,3,0,0,0,technical,low
11068,0.51,0.62,4,185,3,0,0,0,management,low
11069,0.12,0.49,4,191,5,0,0,0,IT,low
11070,0.14,0.56,5,259,4,1,0,0,IT,low
11071,0.86,0.91,4,253,3,0,0,0,IT,low
11072,0.97,0.5,3,216,3,0,0,0,IT,low
11073,1,0.86,2,264,3,0,0,0,IT,medium
11074,0.49,0.63,3,181,3,1,0,0,product_mng,medium
11075,0.9,0.93,3,209,3,0,0,0,product_mng,medium
11076,0.82,0.89,4,239,2,0,0,0,product_mng,medium
11077,0.59,0.48,3,197,3,0,0,0,product_mng,medium
11078,0.97,0.57,4,150,2,0,0,0,IT,medium
11079,0.69,0.88,3,164,10,0,0,0,management,medium
11080,0.73,0.84,3,216,8,0,0,0,management,medium
11081,0.48,0.74,2,271,8,1,0,0,management,medium
11082,0.94,0.49,4,176,8,0,0,0,management,medium
11083,0.74,0.73,3,156,8,0,0,0,management,medium
11084,0.65,0.63,4,143,8,0,0,0,management,medium
11085,0.93,0.94,4,233,6,0,0,0,IT,medium
11086,0.57,0.67,3,138,6,1,0,0,IT,medium
11087,0.9,0.49,3,259,6,0,0,0,IT,medium
11088,0.55,0.86,4,169,6,0,0,0,IT,medium
11089,0.59,0.73,3,172,6,0,0,0,product_mng,medium
11090,0.72,0.98,4,156,3,0,0,0,product_mng,medium
11091,0.87,0.52,4,140,3,0,0,0,product_mng,medium
11092,0.86,0.82,4,212,2,0,0,0,product_mng,medium
11093,0.61,0.5,4,269,3,0,0,0,IT,medium
11094,0.45,0.63,5,111,5,0,0,0,management,medium
11095,0.51,0.63,4,198,2,0,0,0,management,medium
11096,0.87,0.92,4,263,3,0,0,0,management,medium
11097,0.29,0.38,5,191,5,0,0,0,management,medium
11098,0.57,0.64,3,188,3,0,0,0,management,medium
11099,0.69,0.83,4,252,3,0,0,0,management,medium
11100,0.61,0.9,2,142,3,0,0,0,marketing,high
11101,0.96,0.85,4,247,3,0,0,0,sales,high
11102,0.16,0.61,6,269,2,0,0,0,accounting,high
11103,0.96,0.82,4,244,3,0,0,0,support,high
11104,0.77,0.81,4,164,3,0,0,0,technical,high
11105,0.85,0.87,6,232,5,0,0,0,management,high
11106,0.37,0.49,3,177,3,0,0,0,marketing,high
11107,0.68,0.65,3,173,3,1,0,0,marketing,high
11108,0.87,0.6,5,165,2,1,0,0,marketing,high
11109,0.95,0.8,3,225,2,0,0,0,sales,high
11110,0.84,0.63,3,121,3,1,0,0,sales,low
11111,0.44,0.51,2,219,4,0,0,0,sales,low
11112,0.94,0.73,4,204,2,0,0,0,sales,low
11113,0.85,0.94,5,235,4,0,0,0,sales,low
11114,0.75,0.51,2,215,2,1,0,0,sales,low
11115,0.76,0.67,5,243,3,0,0,0,sales,low
11116,0.13,0.97,4,162,6,0,0,0,sales,low
11117,0.6,0.79,4,262,3,0,0,0,sales,low
11118,0.45,0.55,4,206,2,0,0,0,sales,low
11119,0.49,1,2,125,4,1,0,0,sales,low
11120,0.19,0.36,3,167,5,0,0,0,sales,low
11121,0.68,0.89,5,218,5,0,0,0,sales,low
11122,0.53,0.91,5,181,3,0,0,0,sales,low
11123,1,0.77,5,269,3,0,0,0,sales,low
11124,0.99,0.86,3,167,2,0,0,0,sales,low
11125,0.29,0.75,6,271,10,0,0,0,sales,medium
11126,0.54,0.83,4,201,8,1,0,0,sales,medium
11127,0.25,0.9,6,229,8,0,0,0,sales,medium
11128,0.71,0.76,4,148,8,0,0,0,accounting,medium
11129,0.96,0.84,3,147,8,0,0,0,accounting,medium
11130,0.8,0.9,4,211,8,0,0,0,accounting,medium
11131,0.82,0.87,5,145,6,0,0,0,hr,medium
11132,0.19,0.97,6,269,6,0,0,0,hr,medium
11133,0.43,0.74,4,129,6,0,0,0,hr,medium
11134,0.62,0.84,3,270,6,0,0,0,hr,medium
11135,0.75,0.85,3,250,6,0,0,0,technical,medium
11136,0.56,0.48,5,192,2,1,0,0,technical,medium
11137,0.88,0.91,4,233,4,0,0,0,technical,high
11138,0.63,0.57,4,192,3,0,0,0,technical,high
11139,0.75,0.93,3,247,2,0,0,0,technical,high
11140,0.74,1,4,192,4,0,0,0,technical,high
11141,0.55,0.68,3,178,3,1,0,0,technical,high
11142,0.87,0.55,4,197,3,0,0,0,technical,high
11143,0.13,0.9,5,264,6,0,0,0,technical,high
11144,0.33,0.64,2,274,3,1,0,0,technical,high
11145,0.89,0.97,4,147,2,0,0,0,technical,low
11146,0.56,0.94,3,154,3,1,0,0,support,low
11147,0.95,0.61,3,224,2,1,0,0,support,low
11148,0.57,0.59,4,250,2,0,0,0,support,low
11149,0.72,0.53,3,179,3,0,0,0,support,low
11150,0.28,0.44,4,170,2,0,0,0,support,low
11151,0.54,0.61,4,118,5,0,0,0,support,low
11152,0.54,0.95,4,256,3,0,0,0,support,low
11153,0.99,0.8,3,209,2,0,0,0,support,medium
11154,0.37,0.69,2,146,3,0,0,0,support,medium
11155,0.77,0.87,3,275,4,1,0,0,support,medium
11156,0.7,0.88,4,180,2,0,0,0,support,medium
11157,0.8,0.74,3,228,3,0,0,0,technical,medium
11158,0.52,0.63,3,204,3,0,0,0,technical,medium
11159,0.69,0.55,3,172,2,0,0,0,technical,medium
11160,0.6,0.62,5,274,3,0,0,0,management,medium
11161,0.74,0.64,3,136,2,0,0,0,IT,medium
11162,0.69,0.82,4,252,3,1,0,0,IT,medium
11163,0.78,0.89,4,137,3,0,0,0,IT,medium
11164,0.77,0.75,4,191,3,0,0,0,IT,medium
11165,0.91,0.68,4,132,4,0,0,0,IT,medium
11166,0.54,0.68,6,249,5,0,0,0,product_mng,medium
11167,0.48,0.77,6,274,6,0,0,0,product_mng,medium
11168,0.55,0.96,3,194,3,0,0,0,product_mng,medium
11169,0.17,0.36,6,191,2,0,0,0,product_mng,medium
11170,0.77,0.83,5,216,4,0,0,0,IT,medium
11171,0.93,0.98,3,241,3,0,0,0,IT,medium
11172,0.65,0.91,4,243,5,1,0,0,IT,medium
11173,0.67,0.52,4,207,3,0,0,0,IT,medium
11174,0.95,0.88,3,199,3,0,0,0,IT,medium
11175,0.61,0.97,6,286,4,0,0,0,product_mng,medium
11176,0.57,0.39,4,132,3,0,0,0,product_mng,high
11177,0.65,1,4,229,4,0,0,0,product_mng,low
11178,0.85,0.81,4,260,3,0,0,0,product_mng,medium
11179,0.61,0.96,3,214,2,0,0,0,IT,medium
11180,0.65,0.9,6,217,4,1,0,1,RandD,medium
11181,0.92,0.93,4,225,2,0,0,1,RandD,medium
11182,0.37,0.41,2,113,3,0,0,1,RandD,medium
11183,0.48,0.77,5,250,2,0,0,1,RandD,medium
11184,0.82,0.91,5,271,2,0,0,1,RandD,medium
11185,0.84,0.75,4,135,3,0,0,1,RandD,medium
11186,0.57,0.46,2,100,6,1,0,1,marketing,medium
11187,0.8,0.75,4,224,3,0,0,1,sales,medium
11188,0.49,0.91,4,134,4,0,0,0,accounting,low
11189,0.79,0.82,5,158,2,0,0,0,support,low
11190,0.48,0.67,3,183,2,0,0,0,technical,low
11191,0.28,0.89,4,97,6,0,0,0,management,low
11192,0.47,0.56,4,226,3,0,0,0,marketing,low
11193,0.91,0.6,4,235,4,1,0,0,marketing,low
11194,0.75,0.6,4,186,10,1,0,0,marketing,low
11195,0.61,0.89,3,242,10,0,0,0,sales,high
11196,0.47,0.79,3,284,10,0,0,0,sales,low
11197,0.22,0.7,2,274,10,0,0,0,sales,high
11198,0.5,0.48,4,130,10,0,0,0,sales,high
11199,0.56,0.87,3,146,10,0,0,0,sales,low
11200,0.84,0.85,4,207,10,0,0,0,sales,low
11201,0.69,0.72,4,210,2,1,0,0,sales,high
11202,0.53,0.64,3,143,2,0,0,0,sales,low
11203,0.17,0.57,4,116,3,0,0,0,sales,medium
11204,0.48,0.71,2,162,3,1,0,0,sales,high
11205,0.94,0.51,3,242,3,0,0,0,sales,medium
11206,0.77,0.89,4,153,7,0,0,0,sales,medium
11207,1,0.72,5,194,7,1,0,0,sales,medium
11208,0.49,0.65,4,233,7,0,0,0,sales,medium
11209,0.93,0.73,4,283,7,0,0,0,sales,high
11210,0.38,0.43,3,188,7,0,0,0,sales,medium
11211,0.6,0.54,4,182,6,0,0,0,sales,medium
11212,0.5,0.82,2,286,6,0,0,0,sales,medium
11213,0.97,0.55,5,212,6,0,0,0,sales,high
11214,0.93,0.95,5,176,6,0,0,1,accounting,medium
11215,0.5,1,5,264,8,0,0,1,accounting,high
11216,0.52,0.84,3,261,8,0,0,1,accounting,low
11217,0.5,0.71,4,163,8,0,0,1,hr,medium
11218,0.55,0.4,3,139,8,0,0,1,hr,medium
11219,0.95,0.84,3,261,8,1,0,1,hr,medium
11220,0.48,0.42,2,275,6,1,0,1,hr,medium
11221,0.51,0.39,5,132,6,1,0,1,technical,low
11222,0.96,0.48,3,202,6,0,0,0,technical,low
11223,0.97,0.84,4,177,6,0,0,0,technical,low
11224,0.97,0.66,5,234,6,0,0,0,technical,low
11225,0.71,0.54,4,188,6,0,0,0,technical,low
11226,0.82,0.49,5,203,6,0,0,0,technical,low
11227,0.57,1,4,227,10,0,0,0,technical,low
11228,0.48,0.93,3,150,10,0,0,0,technical,low
11229,0.71,0.64,3,267,3,0,0,0,technical,low
11230,0.63,0.61,5,186,10,0,0,0,technical,low
11231,0.99,0.84,4,142,10,0,0,0,technical,high
11232,0.79,0.83,3,126,10,1,0,0,support,low
11233,0.65,0.85,4,201,10,0,0,0,support,low
11234,0.7,0.85,4,142,2,0,0,0,support,low
11235,0.99,0.94,4,167,4,0,0,0,support,low
11236,0.65,0.62,4,258,2,0,0,0,support,high
11237,0.92,0.85,3,207,2,0,0,0,support,low
11238,0.24,0.5,4,282,4,1,0,0,support,low
11239,0.39,0.89,3,188,5,0,0,0,support,low
11240,0.82,0.85,3,214,2,0,0,0,support,high
11241,0.78,0.89,4,272,2,0,0,0,support,low
11242,0.62,0.79,3,259,3,0,0,0,support,medium
11243,0.6,0.61,5,191,2,1,0,0,technical,high
11244,0.49,0.57,3,192,3,0,0,0,technical,medium
11245,0.82,0.82,3,164,3,0,0,0,technical,high
11246,0.48,0.81,4,149,2,0,0,0,management,medium
11247,0.69,0.56,4,149,3,0,0,0,IT,medium
11248,0.4,0.89,2,165,3,0,0,0,IT,medium
11249,0.72,0.8,3,222,3,0,0,0,IT,medium
11250,0.75,0.84,5,222,3,1,0,0,IT,medium
11251,0.5,0.77,3,265,3,0,0,0,IT,medium
11252,0.78,0.5,5,247,4,0,0,0,product_mng,medium
11253,0.76,0.45,4,147,2,0,0,0,product_mng,medium
11254,0.94,0.52,3,273,3,0,0,0,product_mng,high
11255,0.24,0.94,6,144,4,0,0,0,product_mng,low
11256,0.99,0.66,3,181,2,0,0,0,IT,medium
11257,0.67,0.64,3,198,2,1,0,0,management,medium
11258,0.76,0.57,5,255,4,0,0,0,management,medium
11259,0.76,0.77,4,169,10,0,0,0,management,medium
11260,0.55,0.64,4,201,10,1,0,0,management,medium
11261,0.74,0.6,4,274,10,1,0,0,management,medium
11262,0.81,0.85,4,134,10,1,0,0,management,medium
11263,0.98,0.67,3,190,10,0,0,0,IT,medium
11264,0.98,0.98,4,170,10,0,0,0,IT,medium
11265,0.58,0.91,3,154,10,0,0,0,product_mng,high
11266,0.18,0.75,3,142,2,0,0,0,product_mng,low
11267,0.57,0.67,5,235,2,0,0,0,product_mng,low
11268,0.7,0.62,3,110,3,0,0,0,product_mng,low
11269,0.49,0.77,3,211,3,0,0,0,IT,high
11270,0.7,0.56,4,214,3,0,0,1,management,medium
11271,0.16,0.93,5,210,7,0,0,1,management,medium
11272,0.58,0.59,3,207,7,0,0,1,management,medium
11273,0.66,0.57,4,161,7,0,0,1,management,medium
11274,0.51,0.55,2,102,7,0,0,1,management,medium
11275,0.48,0.84,4,186,7,0,0,1,management,medium
11276,0.56,0.71,3,211,6,0,0,1,marketing,low
11277,0.81,0.62,3,240,6,0,0,1,sales,low
11278,0.57,0.7,4,237,6,0,0,0,accounting,low
11279,0.66,0.53,3,164,6,0,0,0,support,low
11280,0.22,0.91,6,222,8,0,0,0,technical,low
11281,0.96,0.71,3,205,8,1,0,0,management,medium
11282,0.87,0.88,4,140,8,0,0,0,marketing,medium
11283,0.61,0.42,2,103,8,0,0,0,marketing,medium
11284,0.66,0.85,3,178,8,1,0,0,marketing,medium
11285,0.9,0.51,4,137,6,0,0,0,sales,medium
11286,0.64,0.67,3,143,6,0,0,0,sales,medium
11287,0.76,0.82,4,170,6,0,0,0,sales,medium
11288,0.97,0.41,5,135,6,0,0,0,sales,medium
11289,0.69,0.76,3,174,6,0,0,0,sales,medium
11290,0.98,0.55,3,166,6,1,0,0,sales,medium
11291,0.18,0.61,5,174,6,0,0,0,sales,medium
11292,0.62,0.91,3,251,10,0,0,0,sales,medium
11293,0.29,0.37,6,187,10,1,0,0,sales,high
11294,0.87,0.48,5,170,3,0,0,0,sales,low
11295,0.91,0.64,3,241,10,0,0,0,sales,medium
11296,0.53,0.79,3,221,10,1,0,0,sales,medium
11297,0.69,0.73,4,257,10,1,0,0,sales,medium
11298,0.14,0.58,4,275,10,0,0,0,sales,medium
11299,0.7,0.77,4,245,2,0,0,0,sales,low
11300,0.77,0.75,6,246,6,0,0,0,sales,low
11301,0.77,0.76,6,263,6,0,0,0,sales,low
11302,0.76,0.99,3,133,4,0,0,0,sales,low
11303,0.66,0.49,4,157,3,0,0,0,sales,low
11304,0.5,0.95,3,198,4,0,0,0,accounting,low
11305,0.57,0.9,5,145,3,0,0,0,accounting,low
11306,0.97,0.62,6,118,2,0,0,0,accounting,low
11307,0.26,0.99,5,184,5,0,0,0,hr,low
11308,0.72,0.62,3,243,2,1,0,0,hr,low
11309,0.83,0.93,3,247,2,0,0,0,hr,low
11310,0.55,0.4,3,158,3,0,0,0,hr,low
11311,0.77,0.74,5,243,2,0,0,0,technical,low
11312,0.24,0.63,4,203,5,0,0,0,technical,low
11313,0.8,0.96,3,161,3,0,0,0,technical,low
11314,0.5,0.59,4,214,3,1,0,0,technical,low
11315,0.66,0.59,4,179,3,0,0,0,technical,low
11316,0.66,0.77,4,188,2,0,0,0,technical,low
11317,0.66,0.81,3,174,3,0,0,0,technical,low
11318,0.96,0.83,3,177,4,0,0,0,technical,low
11319,0.75,0.94,5,194,4,0,0,0,technical,low
11320,0.78,0.77,3,244,2,0,0,0,technical,medium
11321,0.57,0.82,4,269,2,0,0,0,technical,medium
11322,0.78,0.68,2,159,3,1,0,0,support,medium
11323,0.57,0.88,4,140,2,0,0,0,support,medium
11324,0.84,0.56,5,224,2,0,0,0,support,medium
11325,0.23,0.94,5,242,4,0,0,0,support,medium
11326,0.53,0.37,3,180,3,0,0,0,support,medium
11327,0.82,0.71,3,150,3,0,0,0,support,medium
11328,0.59,0.64,5,269,3,0,0,0,support,medium
11329,0.5,0.52,2,178,2,0,0,0,support,medium
11330,1,0.74,2,187,3,0,0,0,support,medium
11331,0.94,0.61,3,140,2,0,0,0,support,medium
11332,0.86,0.61,4,193,2,0,0,0,support,high
11333,0.73,0.49,4,243,2,0,0,0,technical,low
11334,0.49,0.94,3,144,3,1,0,0,technical,medium
11335,0.79,0.73,2,147,2,0,0,0,technical,medium
11336,0.83,0.5,6,165,3,0,0,0,management,medium
11337,0.85,0.67,3,176,2,0,0,0,IT,medium
11338,0.65,0.37,3,170,6,0,0,0,IT,low
11339,0.94,0.65,4,213,2,1,0,0,IT,low
11340,0.76,0.81,4,242,2,0,0,0,IT,low
11341,0.77,0.54,4,139,3,1,0,0,IT,low
11342,0.77,0.91,4,239,3,1,0,0,product_mng,low
11343,0.59,0.64,5,123,2,0,0,0,product_mng,low
11344,0.69,0.9,3,185,4,0,0,0,product_mng,low
11345,0.51,0.85,4,186,2,0,0,0,product_mng,low
11346,0.8,0.67,3,178,3,0,0,0,IT,low
11347,0.98,0.7,3,153,10,0,0,0,management,high
11348,0.69,0.72,4,185,10,1,0,0,management,high
11349,0.14,0.76,4,142,10,0,0,0,management,high
11350,0.95,0.9,4,221,10,1,0,0,management,high
11351,0.53,0.61,3,148,10,0,0,0,management,high
11352,0.64,0.52,5,258,10,1,0,0,management,high
11353,0.51,0.73,4,229,3,0,0,0,sales,low
11354,0.36,0.73,2,111,2,0,0,0,sales,low
11355,0.62,0.97,2,271,3,0,0,0,sales,low
11356,0.98,0.58,4,133,3,0,0,0,sales,low
11357,0.53,0.7,4,223,3,0,0,0,sales,low
11358,0.8,0.95,4,272,2,0,0,0,sales,low
11359,0.73,0.77,3,233,3,0,0,0,sales,medium
11360,0.82,0.8,3,162,3,0,0,0,sales,medium
11361,0.62,0.75,5,165,4,0,0,0,sales,medium
11362,0.87,0.48,5,242,3,0,0,0,sales,medium
11363,0.43,0.65,4,124,2,0,0,0,sales,medium
11364,0.57,0.6,2,163,3,0,0,0,sales,medium
11365,0.91,0.77,3,144,3,0,0,0,sales,medium
11366,0.75,0.59,5,149,4,0,0,0,sales,medium
11367,0.76,0.8,5,217,2,0,0,0,sales,medium
11368,0.85,0.49,4,139,2,0,0,0,sales,medium
11369,0.56,0.67,3,270,2,0,0,0,sales,medium
11370,0.86,0.84,3,177,3,0,0,0,sales,medium
11371,0.21,0.43,5,175,2,1,0,0,sales,high
11372,0.94,0.59,3,151,2,0,0,0,sales,low
11373,0.98,0.74,3,185,3,0,0,0,sales,medium
11374,0.42,0.45,3,227,3,0,0,0,sales,medium
11375,0.98,0.89,4,218,2,0,0,0,sales,medium
11376,1,0.93,5,167,3,0,0,0,sales,medium
11377,0.95,0.52,3,183,2,1,0,0,sales,low
11378,0.95,0.5,4,259,3,0,0,0,sales,low
11379,0.68,0.53,3,138,2,1,0,0,sales,low
11380,0.64,0.38,5,122,4,0,0,0,sales,low
11381,0.24,0.62,6,225,6,0,0,0,sales,low
11382,0.37,0.72,3,121,2,0,0,0,sales,low
11383,0.67,0.4,4,274,3,0,0,0,sales,low
11384,0.86,0.89,4,153,4,0,0,0,sales,low
11385,0.43,0.38,3,119,2,0,0,0,sales,low
11386,0.67,0.67,4,141,2,1,0,0,sales,low
11387,0.92,0.6,4,161,3,0,0,0,IT,low
11388,0.43,0.46,2,186,2,0,0,0,product_mng,low
11389,0.52,0.8,3,252,4,0,0,0,product_mng,low
11390,0.16,0.42,3,182,3,1,0,0,product_mng,low
11391,0.49,0.6,4,264,2,1,0,0,product_mng,low
11392,0.37,0.63,4,167,3,0,0,0,IT,low
11393,0.98,0.68,5,171,3,0,0,0,management,high
11394,0.33,0.97,5,130,4,0,0,0,management,high
11395,0.14,0.79,5,271,4,0,0,0,management,high
11396,0.54,0.79,5,249,3,1,0,0,management,high
11397,0.63,0.48,4,180,4,0,0,0,management,high
11398,0.55,0.69,4,220,3,1,0,0,management,high
11399,0.84,0.53,3,210,4,1,0,0,marketing,medium
11400,0.51,0.97,4,258,2,0,0,0,sales,medium
11401,0.15,0.75,3,150,4,0,0,1,accounting,medium
11402,0.97,0.79,5,259,3,0,0,1,support,medium
11403,0.67,0.69,3,231,3,0,0,1,technical,medium
11404,0.48,0.67,4,220,3,0,0,1,management,medium
11405,0.69,0.58,4,149,3,0,0,1,marketing,medium
11406,0.6,0.62,3,238,4,0,0,1,marketing,medium
11407,0.82,0.71,2,209,5,0,0,1,marketing,medium
11408,0.86,0.95,4,149,3,0,0,1,sales,medium
11409,0.69,0.59,4,264,3,0,0,0,sales,medium
11410,0.87,0.87,5,207,2,0,0,0,sales,high
11411,0.17,0.78,3,239,6,0,0,0,sales,low
11412,0.94,0.51,6,239,5,0,0,0,sales,medium
11413,0.5,1,4,258,3,0,0,0,sales,medium
11414,0.16,0.72,3,203,3,0,0,0,sales,medium
11415,0.89,0.99,2,258,3,0,0,0,sales,medium
11416,0.69,0.51,3,257,3,1,0,0,IT,low
11417,0.5,0.51,5,134,3,0,0,0,product_mng,low
11418,0.16,0.46,6,240,2,0,0,0,product_mng,low
11419,0.75,0.99,2,237,5,1,0,0,product_mng,low
11420,0.64,0.66,5,157,2,0,0,0,product_mng,low
11421,0.78,0.43,4,275,3,0,0,0,IT,low
11422,0.81,0.74,2,228,3,0,0,0,management,high
11423,0.55,0.58,3,254,2,0,0,0,management,high
11424,0.53,0.53,4,257,2,0,0,0,management,high
11425,0.69,0.73,3,231,2,1,0,0,management,high
11426,0.8,0.53,3,217,3,0,0,0,management,high
11427,0.77,0.98,3,286,6,0,0,0,management,high
11428,0.84,0.8,4,236,3,0,0,0,marketing,low
11429,0.64,0.55,4,215,2,0,0,0,sales,low
11430,0.78,0.57,4,157,3,0,0,0,accounting,low
11431,0.67,0.7,3,149,3,0,0,0,support,low
11432,0.81,0.77,3,221,2,0,0,0,technical,low
11433,0.91,0.82,4,238,2,0,0,0,management,low
11434,0.75,0.89,6,250,2,0,0,0,marketing,medium
11435,0.78,0.96,3,202,4,1,0,0,marketing,medium
11436,0.54,0.52,4,173,2,0,0,0,marketing,medium
11437,0.77,0.71,5,250,3,1,0,0,sales,medium
11438,0.89,0.63,4,270,3,1,0,0,sales,medium
11439,0.16,0.98,3,232,5,0,0,0,sales,medium
11440,0.77,0.99,4,260,3,0,0,0,sales,medium
11441,0.69,0.48,5,232,4,0,0,0,sales,medium
11442,0.61,0.81,4,134,3,0,0,0,sales,medium
11443,0.59,0.81,4,189,3,0,0,0,sales,medium
11444,0.58,0.8,4,113,3,0,0,0,IT,medium
11445,0.88,0.67,5,264,3,0,0,0,product_mng,medium
11446,0.51,0.63,5,260,2,0,0,0,product_mng,high
11447,0.31,0.7,3,132,3,0,0,0,product_mng,low
11448,0.52,0.52,4,168,3,0,0,0,product_mng,medium
11449,0.57,0.46,3,186,3,1,0,0,IT,medium
11450,0.5,0.77,3,267,2,0,0,0,management,high
11451,0.74,0.63,3,180,3,0,0,0,management,high
11452,0.74,0.77,3,211,3,0,0,0,management,high
11453,0.82,0.51,2,268,2,0,0,0,management,high
11454,0.74,0.71,3,206,3,0,0,0,management,high
11455,0.2,0.59,6,113,3,0,0,0,management,high
11456,0.63,0.48,4,179,3,0,0,0,marketing,low
11457,0.19,0.8,6,157,6,1,0,0,sales,low
11458,0.4,0.62,4,127,5,0,0,0,accounting,low
11459,0.71,0.37,2,179,5,0,0,1,support,low
11460,0.84,0.73,4,197,3,0,0,1,technical,low
11461,0.59,0.84,4,251,4,1,0,1,management,low
11462,0.57,0.85,4,250,3,1,0,1,marketing,low
11463,0.81,0.61,2,176,5,0,0,1,marketing,low
11464,0.8,0.7,4,246,3,0,0,1,marketing,low
11465,0.49,0.66,3,155,3,0,0,1,sales,low
11466,0.55,0.64,3,178,2,0,0,1,sales,low
11467,0.68,0.4,3,213,5,1,0,1,sales,low
11468,0.55,0.67,3,150,2,0,0,1,sales,low
11469,0.59,0.62,3,166,2,0,0,0,sales,low
11470,0.91,0.8,5,169,4,0,0,0,sales,low
11471,0.48,0.9,4,208,3,0,0,0,sales,low
11472,0.84,0.66,3,209,2,0,0,0,sales,low
11473,0.73,0.54,4,167,3,0,0,0,IT,medium
11474,0.28,0.59,6,281,3,0,0,0,product_mng,medium
11475,0.77,0.65,3,156,4,0,0,0,product_mng,medium
11476,0.67,0.65,3,265,3,0,0,0,product_mng,medium
11477,0.5,0.53,3,142,3,1,0,0,product_mng,medium
11478,0.32,0.47,3,143,4,0,0,0,IT,medium
11479,0.57,0.78,3,134,3,0,0,0,RandD,medium
11480,0.51,0.8,5,268,3,0,0,0,RandD,medium
11481,0.61,0.6,3,255,2,0,0,0,RandD,medium
11482,0.83,0.73,4,157,2,0,0,0,RandD,medium
11483,0.87,0.97,5,151,3,0,0,0,RandD,medium
11484,0.7,0.63,3,157,2,0,0,0,RandD,medium
11485,0.78,0.65,3,139,3,0,0,0,marketing,high
11486,0.71,0.53,4,196,2,1,0,0,sales,low
11487,0.68,0.99,3,159,2,0,0,0,accounting,medium
11488,0.75,0.53,4,224,4,1,0,0,support,medium
11489,0.7,0.53,3,215,7,1,0,0,technical,medium
11490,0.59,0.94,5,157,7,1,0,0,management,medium
11491,0.64,0.87,4,157,7,0,0,0,marketing,low
11492,0.61,0.88,5,146,7,1,0,0,marketing,low
11493,0.77,0.49,2,286,7,0,0,0,marketing,low
11494,0.51,0.64,3,203,3,0,0,0,sales,low
11495,0.49,0.49,3,168,7,0,0,0,sales,low
11496,0.77,0.75,3,170,7,0,0,0,sales,low
11497,0.31,0.86,3,266,7,0,0,0,sales,low
11498,0.54,0.76,3,183,3,0,0,0,sales,low
11499,0.56,0.66,4,264,3,0,0,0,sales,low
11500,0.65,0.77,4,205,3,0,0,0,sales,low
11501,0.49,0.36,2,192,3,0,0,0,sales,low
11502,0.82,0.79,3,176,3,0,0,0,technical,low
11503,0.6,0.52,3,183,2,0,0,0,support,low
11504,0.64,0.63,3,156,6,1,0,0,support,low
11505,0.7,0.68,3,150,3,0,0,0,support,low
11506,0.65,0.89,4,204,8,1,0,0,support,low
11507,0.69,0.78,5,131,8,0,0,0,support,low
11508,0.93,0.74,5,248,8,1,0,0,support,low
11509,0.55,0.52,4,168,8,0,0,0,support,low
11510,0.75,0.87,4,146,8,1,0,0,support,low
11511,0.47,0.43,4,246,3,0,0,0,support,low
11512,0.72,0.88,5,216,10,1,0,0,support,medium
11513,0.59,0.92,3,203,10,0,0,0,support,medium
11514,0.98,0.49,3,199,10,0,0,0,technical,medium
11515,0.39,0.52,2,102,8,0,0,0,technical,medium
11516,0.93,0.87,4,139,8,0,0,0,technical,medium
11517,0.71,0.97,5,208,8,1,0,0,management,medium
11518,0.49,0.54,4,215,4,0,0,0,IT,medium
11519,0.63,0.93,4,233,3,0,0,0,IT,medium
11520,0.45,0.64,3,169,10,0,0,0,IT,medium
11521,0.77,0.64,3,190,10,1,0,0,IT,medium
11522,0.77,0.63,4,236,7,0,0,0,IT,medium
11523,0.5,0.92,4,266,7,0,0,0,product_mng,medium
11524,0.45,0.42,4,156,7,0,0,0,product_mng,high
11525,0.81,0.47,4,153,7,0,0,0,product_mng,low
11526,0.83,0.67,3,175,3,0,0,0,product_mng,medium
11527,0.47,0.76,6,174,10,0,0,0,IT,medium
11528,0.25,0.89,4,154,10,0,0,0,management,high
11529,0.89,0.55,5,251,10,0,0,0,management,high
11530,0.97,0.57,3,164,10,0,0,0,management,high
11531,0.6,0.65,2,225,10,0,0,0,management,high
11532,0.67,0.72,2,134,10,0,0,0,management,high
11533,0.89,0.77,3,144,3,0,0,0,management,high
11534,0.6,0.91,5,211,3,0,0,0,sales,low
11535,0.64,0.79,4,139,3,0,0,0,sales,low
11536,0.57,0.66,3,268,3,0,0,0,sales,low
